extrarepaymentsallowed,allowssplitloan,hasoffsetaccount,hasredrawfacility,redrawactivationfee,hasfortnightlyrepayments,hasfulloffset,hasmonthlyrepayments,hasrepayholiday,hasweeklyrepayments,hasmortgageportability,hasprincipalandinterest,hasinterestonly,hasconstructionfacility,portabilitytransferfee,companyvariation,totalcost,costscore,boxcox,cost score2,output_dtr,total_score,alogarithm,manual,difference
1,0,1,1,0,1,1,0,1,1,1,1,1,1,300,MOVE - People Driven Banking - myWealth Package ($250k-$500k),76689.13652991806,4.443846198420356,368.315342418258,2.2433547253777184,3.851310980690512,3.862951,3.9,3.9,0.0
1,0,1,1,0,1,1,0,1,1,1,1,1,1,300,MOVE - People Driven Banking - myHome Package ($250k-$500k),73187.29431981807,4.641893711946333,459.034303234904,1.564371349306838,4.283879265299946,4.321276,4.3,4.3,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,300,MOVE - People Driven Banking - Flexi Investment Credit,81875.32057036264,4.150540334742158,260.88251678672617,3.0474325277630716,2.2072126869999456,2.2441899999999997,2.2,2.2,0.0
1,0,1,0,0,1,0,0,1,1,1,1,1,0,300,MOVE - People Driven Banking - Lockit Home Loan 1 Year,77610.04636916949,4.39176392489035,347.02633344379336,2.402691682685908,3.227787726888933,3.2424269999999997,3.2,3.2,0.0
1,0,1,0,0,1,0,0,1,1,1,1,1,0,300,MOVE - People Driven Banking - Lockit Home Loan Special 3 Years,73225.62617784858,4.639725844659258,457.95279281596953,1.572465882014153,3.771788057000043,3.8162589999999996,3.8,3.8,0.0
1,0,1,1,0,1,1,1,1,1,1,1,1,0,300,MOVE - People Driven Banking - Standard Variable Rate Home Loan,79678.77413564386,4.2747665373065455,302.7868391778892,2.73380086760087,3.421776048000016,3.431673,3.4,3.4,0.0
1,0,1,1,0,1,1,0,1,1,1,1,1,1,300,MOVE - People Driven Banking - Economy Home Loan,72350.8444250973,4.689199333359179,483.14880082224823,1.3838871061374238,4.3247714120000245,4.430749,4.3,4.4,-0.10000000000000053
1,0,0,1,0,1,0,1,0,0,1,0,1,0,250,Delphi Bank - Home Equity Loan,89704.09093873258,3.7077823769593494,147.54204081163576,3.895725964221029,1.7191408975020386,1.699558,1.7,1.7,0.0
1,0,0,1,0,1,0,1,0,0,1,1,0,0,250,Delphi Bank - Essential Fixed Loan 1 Year,83809.71150989192,4.041140398144211,227.95206926535644,3.293899487176058,2.448272982666689,2.371015,2.4,2.4,0.0
1,0,0,1,0,1,0,1,0,0,1,1,0,0,250,Delphi Bank - Essential Fixed Loan 5 Years,79686.71260492093,4.274317575301064,302.6262570986821,2.735002739417907,2.9556698937778103,2.910631,3.0,2.9,0.10000000000000009
1,0,0,1,0,1,0,1,0,0,1,1,0,0,250,Delphi Bank - Complete Home Loan,85228.93536102957,3.9608758579419434,205.9806601944731,3.45834384780023,2.418049405841255,2.285269,2.4,2.3,0.10000000000000009
1,1,0,1,0,1,0,1,0,1,1,1,0,0,200,Adelaide Bank - SmartSaver Investment Loan (LVR 90%-95%),80337.86052101853,4.23749175106809,289.6850188900951,2.831861053603883,3.1258154380000396,3.125413,3.1,3.1,0.0
1,1,0,1,0,1,0,1,0,1,1,1,1,0,200,Adelaide Bank - SmartSaver Home Loan (LVR 90%-95%),75845.55804854812,4.491554978735323,388.7233069305265,2.090611919259372,3.7807964688163946,3.813363,3.8,3.8,0.0
1,1,1,0,0,1,1,1,0,1,1,1,0,0,350,Bank of Sydney - Expect More PAYG Fixed Rate Investment Loan Package 1 Year,81874.085956952,4.150610158595283,260.90468648315806,3.0472665993265653,2.875599845133302,2.8843499999999995,2.9,2.9,0.0
1,1,1,0,0,1,1,1,0,1,1,1,0,0,350,Bank of Sydney - Expect More PAYG Fixed Rate Investment Loan Package 2 Years,80831.82564731824,4.209555436647626,280.1666989303851,2.903100637507724,3.0258852815555364,3.020759,3.0,3.0,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,350,Bank of Sydney - Expect More Fixed Rate Home Loan Package 1 Year,73588.43868879904,4.61920689738556,447.81704791921834,1.6483265645775111,3.7385178975555893,3.7287690000000002,3.7,3.7,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,350,Bank of Sydney - Expect More Fixed Rate Home Loan Package 5 Years,79082.03658471658,4.308515170482497,315.0548692343217,2.6419811598962024,3.01553191252778,3.0097709999999998,3.0,3.0,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,350,Bank of Sydney - Expect More Fixed Rate Home Loan Package 5 Years,79082.03658471658,4.308515170482497,315.0548692343217,2.6419811598962024,3.01553191252778,3.0097709999999998,3.0,3.0,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,350,Bank of Sydney - Expect More Home Loan Package,70724.91540206599,4.781154133393381,532.9272055057415,1.011322110207498,4.599303361133286,4.60355,4.6,4.6,0.0
0,0,0,0,0,1,0,1,1,1,1,1,1,0,350,Bank of Sydney - Home Equity Maximiser,86678.38598564423,3.878901835424404,185.32621730583722,3.6129314140283473,1.581079701777792,1.5755629999999998,1.6,1.6,0.0
0,0,0,0,0,1,0,1,0,1,1,1,0,0,200,Bananacoast Community Credit Union - Fixed Home Loan Special 4 Years,78186.92411707155,4.359138467566501,334.2009541397748,2.4986828543311885,2.5961005119333707,2.5669249999999995,2.6,2.6,0.0
0,0,0,0,0,1,0,1,0,1,1,1,0,0,200,Bananacoast Community Credit Union - Fixed Home Loan Special 1 Year,81997.2205950436,4.143646250046626,258.70100316058534,3.0637600019039564,2.0948518369110793,2.0682379999999996,2.1,2.1,0.0
1,0,1,1,25,1,1,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Standard Variable Investment Loan (Principal and Interest),88535.69785962992,3.773861123588723,161.31986950862006,3.792606213295838,2.127426292700004,2.112481,2.1,2.1,0.0
0,0,0,0,0,1,0,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Fixed Investment Loan (Principal and Interest) 5 Years,88070.55532128463,3.8001673697378933,167.08343910352008,3.7494689473203815,1.3684092878166543,1.373359,1.4,1.4,0.0
0,0,0,0,0,1,0,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Fixed Investment Loan (Principal and Interest) 1 Year,86832.49567415533,3.870186125581208,183.2316651301203,3.6286080277684367,1.562906682666677,1.535395,1.6,1.5,0.10000000000000009
0,0,0,0,0,1,0,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Fixed Investment Loan (Principal and Interest) 3 Years,84785.59354494195,3.985949159093264,212.65332127771123,3.4084025134982343,1.807730610444487,1.803292,1.8,1.8,0.0
1,0,1,1,25,1,1,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Standard Variable Home Loan (Principal and Interest),81977.23404802775,4.144776593935063,259.0576754553594,3.0610904986746803,3.168534585333304,2.9708490000000003,3.2,3.0,0.20000000000000018
0,0,0,0,0,1,0,1,0,1,1,1,0,0,200,Bananacoast Community Credit Union - Max Discounted All In One Line of Credit,76109.13652991806,4.476648235449257,382.25184803243354,2.139047361764186,2.8506033966665982,2.8388679999999993,2.9,2.8,0.10000000000000009
0,0,0,0,0,1,0,1,0,1,1,1,0,0,200,Bananacoast Community Credit Union - Max Discounted All In One Line of Credit,76109.13652991806,4.476648235449257,382.25184803243354,2.139047361764186,2.8506033966665982,2.8388679999999993,2.9,2.8,0.10000000000000009
0,0,0,0,0,1,0,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Fixed Home Loan (Principal and Interest) 4 Years,77817.8373843309,4.380012254935872,342.36199256051964,2.4376018039170315,2.717607392000001,2.7152309999999997,2.7,2.7,0.0
0,0,0,0,0,1,0,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Fixed Home Loan (Principal and Interest) 2 Years,78649.75734911478,4.332962824780833,324.188155048081,2.573623352656983,2.6069650813333403,2.606346,2.6,2.6,0.0
1,0,1,1,25,1,1,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Discounted Standard Home Loan (Principal and Interest),78340.52125135784,4.350451745348584,330.8509907770171,2.523755555928335,3.4667389674665925,3.446821,3.5,3.4,0.10000000000000009
1,0,1,1,25,1,1,1,0,1,1,1,0,1,200,Bananacoast Community Credit Union - Discounted Standard Home Loan (Principal and Interest),78340.52125135784,4.350451745348584,330.8509907770171,2.523755555928335,3.4667389674665925,3.446821,3.5,3.4,0.10000000000000009
0,0,0,0,0,1,0,1,0,1,1,1,0,0,200,Bananacoast Community Credit Union - All In One Line of Credit,82437.46601006079,4.118748066589388,250.9437884732256,3.121818645542693,2.0488578693999586,2.010614,2.0,2.0,0.0
1,1,0,1,0,1,0,1,0,0,1,1,0,0,250,"ING - Mortgage Simplifier Home Loan (Principal and Interest) ($150k-$500k, LVR 80%-90%)",73814.05397396011,4.606447171630148,441.6053543732874,1.6948178009956425,3.9580846010555875,3.919244999999999,4.0,3.9,0.10000000000000009
1,1,0,0,0,1,0,1,0,0,1,1,0,0,250,ING - Fixed Rate Investment Loan 1 Year,79411.92639205608,4.289858174489726,308.224586474175,2.6931022089718897,3.00419747447223,2.8865969999999996,3.0,2.9,0.10000000000000009
1,1,0,0,0,1,0,1,0,0,1,1,0,0,250,ING - Fixed Rate Investment Loan 5 Years,76662.69585434138,4.445341557074384,368.9416772723855,2.2386669407075885,3.265483993066676,3.2464179999999994,3.3,3.2,0.09999999999999964
1,1,0,0,0,1,0,1,0,0,1,1,0,0,250,ING - Fixed Rate Investment Loan 3 Years,77634.99306116889,4.390353058830501,346.46367365122893,2.4069028932431684,3.146976349333352,3.1191579999999997,3.1,3.1,0.0
1,1,0,0,0,1,0,1,0,0,1,1,0,0,250,ING - Fixed Rate Home Loan 3 Years,74582.6397575733,4.5629796210543425,420.9607607036545,1.8493316510357638,3.551116273333276,3.5186549999999994,3.6,3.5,0.10000000000000009
1,1,0,0,0,1,0,1,0,0,1,1,0,0,250,ING - Fixed Rate Home Loan 1 Year,76776.95904285704,4.438879375452434,366.2410889457471,2.258879414074701,3.2517012813333372,3.2314589999999996,3.3,3.2,0.09999999999999964
1,1,0,1,0,1,0,1,1,1,1,1,0,0,105,P&N Bank - Smooth Home Loan (LVR < 80%),78045.64514834294,4.367128533021054,337.306206019337,2.4754416885841843,3.4977078762484863,3.485412,3.5,3.5,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 4 Years (LVR 80%-95%),78241.45019944473,4.356054732095732,333.00863943055134,2.5076066984682894,2.699986070607413,2.699783,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 4 Years (LVR < 80%),77511.32218341062,4.397347294540195,349.26019464587324,2.3859724146629038,2.7972822794667347,2.795347,2.8,2.8,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 2 Years (LVR < 80%),78264.43057940478,4.354755071277823,332.5071527492964,2.5113600606852717,2.695751038488985,2.69678,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 2 Years (LVR < 80%),78264.43057940478,4.354755071277823,332.5071527492964,2.5113600606852717,2.695751038488985,2.69678,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 5 Years (LVR < 80%),78077.03658471658,4.365353182920505,336.6142456640951,2.4806206453742536,2.704311606000034,2.7213079999999996,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 5 Years (LVR < 80%),78077.03658471658,4.365353182920505,336.6142456640951,2.4806206453742536,2.704311606000034,2.7213079999999996,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Home Loan 1 Year (LVR < 80%),80041.99163720527,4.2542246856931625,295.5091067912277,2.7882708401573577,2.4784533946667118,2.4641349999999997,2.5,2.5,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 3 Years (LVR < 80%),78240.72027114089,4.356096013363407,333.0245781326873,2.5074874057240932,2.699986070607413,2.699881,2.7,2.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 4 Years (LVR < 80%),80455.26533649268,4.230851893991272,287.3995948327248,2.8489662422905475,2.470731888000028,2.410046,2.5,2.4,0.10000000000000009
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 2 Years (LVR 80%-95%),78639.91652935426,4.333519374667349,324.3985162391487,2.5720489105511692,2.647382375333369,2.647633,2.6,2.6,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 2 Years (LVR 80%-95%),78639.91652935426,4.333519374667349,324.3985162391487,2.5720489105511692,2.647382375333369,2.647633,2.6,2.6,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 3 Years (LVR 80%-95%),78800.00553105115,4.324465503354278,320.9899440476595,2.5975602681915664,2.6228040533333834,2.626682,2.6,2.6,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,105,P&N Bank - Fixed Rate Investment Loan 1 Year (LVR < 80%),81391.33252667983,4.177912392898069,269.68985824216645,2.981514241422576,2.290491772666644,2.2875319999999997,2.3,2.3,0.0
0,1,0,0,0,1,0,1,1,1,1,0,1,0,105,P&N Bank - Equity Access,87880.57004230666,3.810912032075792,169.48445068729785,3.7314986472148313,1.470309602685715,1.498222,1.5,1.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,105,P&N Bank - Home Loan & Bag,71920.8444250973,4.7135180849495715,495.9346850250296,1.2881915344079153,4.48687984133337,4.4870220000000005,4.5,4.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,105,P&N Bank - Home Loan & Bag,71920.8444250973,4.7135180849495715,495.9346850250296,1.2881915344079153,4.48687984133337,4.4870220000000005,4.5,4.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,105,P&N Bank - Home Loan & Bag,71920.8444250973,4.7135180849495715,495.9346850250296,1.2881915344079153,4.48687984133337,4.4870220000000005,4.5,4.5,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,199,Australian Unity - Wealth Builder Investment Loan Fixed (Principal and Interest) 3 Years,77603.80146686702,4.392117106815466,347.16729853942604,2.4016366336015795,3.6424714861334273,3.6432449999999994,3.6,3.6,0.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,199,Australian Unity - Wealth Builder Investment Loan Fixed (Principal and Interest) 5 Years,80128.77413564386,4.249316680991019,293.7911839302182,2.8011285829434005,3.305110042666684,3.3127750000000002,3.3,3.3,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,199,"Australian Unity - Health, Wealth & Happiness Home Loan Fixed (Principal and Interest) 5 Years",76089.13652991806,4.477779340174392,382.73984561248596,2.135394958325746,3.527148007505332,3.5414779999999997,3.5,3.5,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,199,"Australian Unity - Health, Wealth & Happiness Home Loan Fixed Special (Principal and Interest) 3 Years",74188.87550265325,4.5852490515208,431.4384887450594,1.7709114057522637,3.7599632796666294,3.790188,3.8,3.8,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,150,Big Sky Building Society - Premium Choice Fixed Rate Investment Loan Special 3 Years,78647.84049805613,4.333071232745324,324.2291218264433,2.5733167380173443,3.2022197302666875,3.2065979999999996,3.2,3.2,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,150,Big Sky Building Society - Premium Choice Fixed Rate Home Loan Special 2 Years,76822.80949438068,4.436286292334037,365.1618869698102,2.266956669308753,3.4274599187666173,3.4454589999999996,3.4,3.4,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Premium Choice Fixed Rate Investment Loan (Principal and Interest) 3 Years,78722.84049805613,4.32882959002607,322.62931939244413,2.5852904119649396,3.1909573994000238,3.1967839999999996,3.2,3.2,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Premium Choice Fixed Rate Investment Loan (Principal and Interest) 5 Years,79715.52125135784,4.272688295495588,302.0440790421405,2.739360033843975,3.0648391186666415,3.066864,3.1,3.1,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Premium Choice Fixed Rate Investment Loan (Principal and Interest) 5 Years,79715.52125135784,4.272688295495588,302.0440790421405,2.739360033843975,3.0648391186666415,3.066864,3.1,3.1,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,199,Big Sky Building Society - Standard Choice Investment Loan (Principal and Interest),89466.14012689308,3.721239741340412,150.26854037508076,3.8753195589692613,2.2737048876666135,2.2907019999999996,2.3,2.3,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Investment Loan (Principal and Interest) 2 Years,84089.70798172688,4.025305131528536,223.47525045444087,3.3274061050090884,2.48028389321952,2.494369,2.5,2.5,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Investment Loan (Principal and Interest) 4 Years,79951.62954373917,4.25933513523779,297.306435576283,2.774818786083979,3.0284948783332863,3.0359589999999996,3.0,3.0,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Investment Loan (Principal and Interest) 5 Years,79674.80315120016,4.274991117269931,302.86719123027,2.7331994750440254,3.072233528000101,3.0721909999999997,3.1,3.1,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Investment Loan (Principal and Interest) 5 Years,79674.80315120016,4.274991117269931,302.86719123027,2.7331994750440254,3.072233528000101,3.0721909999999997,3.1,3.1,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Investment Loan (Principal and Interest) 5 Years,79674.80315120016,4.274991117269931,302.86719123027,2.7331994750440254,3.072233528000101,3.0721909999999997,3.1,3.1,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Premium Choice Fixed Rate Home Loan 3 Years,75021.8260321147,4.538141337536944,409.51601667918885,1.934989498811428,3.6082915233333206,3.68117,3.6,3.7,-0.10000000000000009
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Premium Choice Fixed Rate Home Loan 1 Year,78318.846618649,4.35167755932221,331.3220780868958,2.520229716906302,3.2517753901944544,3.2496549999999997,3.3,3.2,0.09999999999999964
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Home Loan (Principal and Interest) 5 Years,77424.07857593284,4.40228137737299,351.24385970469325,2.3711257322658947,3.364966158488864,3.366765,3.4,3.4,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Home Loan (Principal and Interest) 2 Years,80502.59203315657,4.228175321480196,286.4824208341131,2.855830803925909,2.955940202999957,2.9638519999999997,3.0,3.0,0.0
1,1,0,0,0,1,0,1,1,1,1,1,0,1,199,Big Sky Building Society - Fixed Rate Home Loan (Principal and Interest) 4 Years,78268.90935594184,4.354501773012628,332.4094856770221,2.512091046995816,3.2543595635278257,3.2561929999999997,3.3,3.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Investor Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Investor Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Investor Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Investor Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Home Loan ($100k-$500k, LVR < 70%)",69987.21732121603,4.822874822641983,556.8266933012311,0.8324471014588448,4.493102443000057,4.6201,4.5,4.6,-0.09999999999999964
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - The Online Home Loan ($150k-$500k, LVR 80%-90%)",75627.03200510643,4.503913770750415,394.15494275004517,2.0499590017972977,3.851423633685239,3.881964,3.9,3.9,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - Basic Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - Basic Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - Basic Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,0,1,0,1,0,1,0,0,1,1,1,1,250,"Click Loans - Basic Home Loan ($150k-$500k, LVR 70%-80%)",72648.6332869914,4.6723578139201365,474.45006531099625,1.4489925345044317,4.27169473588521,4.271773,4.3,4.3,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,"Click Loans - The Online Investor Offset ($150k-$500k, LVR 80%-90%)",77488.6507453285,4.39862948307721,349.77481136959,2.382120781031893,3.8128287370608276,3.838316,3.8,3.8,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,"Click Loans - Offset Investment Loan ($150k-$500k, LVR 90%-95%)",81270.86052101853,4.184725715640566,271.9187429130996,2.964832220099586,3.3261949733333465,3.3432969999999997,3.3,3.3,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,"Click Loans - The Online Offset Home Loan ($150k-$500k, LVR 90%-95%)",76159.9792071956,4.473772815823901,381.0135377087918,2.1483154587154845,4.019255538904713,4.01221,4.0,4.0,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,Click Loans - The Online Offset Home Loan (LVR 75%-80%),71988.59915947248,4.709686199939471,493.9022257028674,1.3034034160241257,4.5581609999999415,4.558161,4.6,4.6,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,Click Loans - The Online Offset Home Loan (LVR 75%-80%),71988.59915947248,4.709686199939471,493.9022257028674,1.3034034160241257,4.5581609999999415,4.558161,4.6,4.6,0.0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,250,Click Loans - The Online Offset Home Loan (LVR 75%-80%),71988.59915947248,4.709686199939471,493.9022257028674,1.3034034160241257,4.5581609999999415,4.558161,4.6,4.6,0.0
